id,type,term,sense,translation,example_de,example_en,levels,part_of_speech,native_frequency_rating,native_frequency_label,native_frequency_notes,rated_by,rated_at,corpus_rank,register,regional_labels,contexts,tags,gender,plural,genitive_singular,is_reflexive,is_separable,auxiliary,present_er_sie_es,praeteritum,partizip_ii,valency,collocations,synonyms,antonyms,false_friends,source_name,source_url,review_status
75,word,Aufenthalt,stay at a location / transit stopover,stay / stopover,Der Zug hat in München nur 20 Minuten Aufenthalt. / Wir wünschen Ihnen einen angenehmen Aufenthalt.,The train has only a 20-minute stopover in Munich. / We wish you a pleasant stay.,B1,noun,3,medium,,,,,standard,,,"travel;transit",masculine,-e,Aufenthalts,false,false,,,,angenehmer Aufenthalt,"Verweilen; Zwischenstopp",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
76,word,auffallen,attract attention or be noticed,to stand out / to notice,"Mir ist aufgefallen; dass Harriett ganz blass ist.",I noticed that Harriett is very pale.,B1,verb,4,high,,,,,standard,,,"perception;appearance",,,,,false,true,sein,fällt auf,fiel auf,aufgefallen,"dat, dass-clause",jemandem auffallen,"ins Auge springen; bemerken",,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
77,word,auffordern,request or summon someone to act,to call upon / to ask someone to do something,"Sie forderte mich auf, meine Meinung zu sagen. / Er fordert sie zum Tanz auf.",She called upon me to state my opinion. / He asks her to dance.,B1,verb,3,medium,,,,,standard,,,"communication;social",,,,,false,true,haben,fordert auf,forderte auf,aufgefordert,"acc, zu + dat, zu + inf",zum Tanz auffordern,"bitten; anhalten",abraten,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
78,word,Aufforderung,formal request or summons,request / invitation / prompt,"Sie erhalten eine Aufforderung; den Betrag bis Juni zu zahlen.",You will receive a request to pay the amount by June.,B1,noun,3,medium,,,,,standard,,,"official;communication",feminine,-en,Aufforderung,false,false,,,,eine Aufforderung erhalten,"Mahnung; Einladung",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
79,word,aufführen,stage or perform a play/show,to perform / to stage,Die Kinder führen zu Weihnachten ein Theaterstück auf.,The children are performing a play for Christmas.,B1,verb,3,medium,,,,,standard,,,"culture;theater",,,,,false,true,haben,führt auf,führte auf,aufgeführt,acc,ein Theaterstück aufführen,"vorspielen; inszenieren",,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
80,word,aufgeben,"hand in parcel; surrender or abandon",to check in / to post / to give up,Ich habe auf der Post ein Paket aufgegeben. / Man darf nie aufgeben. Es gibt immer eine Hoffnung.,I posted a parcel at the post office. / One must never give up. There is always hope.,B1,verb,4,high,,,,,standard,,,"postal;mindset",,,,,false,true,haben,gibt auf,gab auf,aufgegeben,acc / intr,"ein Paket aufgeben; die Hoffnung aufgeben","absenden; kapitulieren",weitermachen,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
81,word,aufhalten,"stop / delay someone; hold open door",to hold up / to delay / to stay,"Wo hält er sich gerade auf? - In München. / Darf ich Ihnen die Tür aufhalten? / Entschuldigen Sie die Verspätung, ich wurde aufgehalten.","Where is he currently staying? - In Munich. / May I hold the door open for you? / Excuse the delay; I was held up.",B1,verb,3,medium,,,,,standard,,,"daily life;delay",,,,,true,true,haben,hält auf,hielt auf,aufgehalten,"acc, refl","sich aufhalten; die Tür aufhalten","verzögern; stoppen; verweilen",beeilen,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
82,word,aufheben,"pick up from floor; keep or preserve",to pick up / to keep / to store,"Lassen Sie die Papiere nur auf dem Boden liegen, ich hebe sie schon auf. / Die Quittung müssen Sie gut aufheben.","Just leave the papers on the floor; I will pick them up. / You have to keep the receipt safe.",B1,verb,3,medium,,,,,standard,,,"daily life;documents",,,,,false,true,haben,hebt auf,hob auf,aufgehoben,acc,"vom Boden aufheben; gut aufheben","aufsammeln; bewahren","wegwerfen; fallenlassen",Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
83,word,aufladen,recharge battery or load cargo,to charge / to recharge,Ich muss mein Telefon aufladen. Die Batterie ist leer.,I need to recharge my phone. The battery is dead.,B1,verb,3,medium,,,,,standard,,,"technology;devices",,,,,false,true,haben,lädt auf,lud auf,aufgeladen,acc,das Handy aufladen,laden,entladen,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
84,word,auflösen,dissolve in liquid,to dissolve,Die Tablette bitte in Wasser auflösen.,Please dissolve the tablet in water.,B1,verb,2,medium-low,,,,,standard,,,"health;medicine",,,,,false,true,haben,löst auf,löste auf,aufgelöst,"acc, in + dat",eine Tablette auflösen,"zersetzen; verflüssigen",,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
85,word,aufmerksam,"listening with focus; courteous",attentive,"Die Schülerin hörte aufmerksam zu. / Ich mache Sie darauf aufmerksam, dass wir in einer halben Stunde schließen.",The female pupil listened attentively. / I draw your attention to the fact that we close in half an hour.,B1,adjective,3,medium,,,,,standard,,,"education;behavior",adjective,,,,false,false,,,,"aufmerksam zuhören; aufmerksam machen auf","konzentriert; wachsam","unaufmerksam; abgelenkt",,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
86,word,aufnehmen,"admit member; record audio/video",to admit / to record,Wir haben Aneta in unseren Verein aufgenommen. / Ich habe den Film im Urlaub aufgenommen.,We admitted Aneta into our club. / I recorded the film during vacation.,B1,verb,3,medium,,,,,standard,,,"social;media",,,,,false,true,haben,nimmt auf,nahm auf,aufgenommen,acc,"ein Video aufnehmen; ein Mitglied aufnehmen","akzeptieren; filmen; mitschneiden",ausschließen,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
87,word,Aufnahme,"audio/video recording; admission",recording / reception / intake,Bitte seid leise! Ich starte die Aufnahme.,Please be quiet! I am starting the recording.,B1,noun,3,medium,,,,,standard,,,"media;technology",feminine,-n,Aufnahme,false,false,,,,eine Aufnahme starten,"Mitschnitt; Aufzeichnung",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
88,word,aufregen,agitate / upset emotionally,to upset / to excite / to agitate,"Es regt mich auf, dass ich schon wieder Überstunden machen muss. / Ganz ruhig! Bitte regen Sie sich nicht auf. / Heute hast du eine Prüfung. Bist du schon aufgeregt?",It upsets me that I have to do overtime again. / Calm down! Please do not get agitated. / You have an exam today. Are you excited already?,B1,verb,4,high,,,,,standard,,,"emotions;stress",,,,,true,true,haben,regt auf,regte auf,aufgeregt,"acc, refl, über + acc",sich über Kleinigkeiten aufregen,"empören; ärgern; beunruhigen",beruhigen,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
89,word,Auftrag,"instruction to perform work; commercial order",order / assignment / commission,Ich komme im Auftrag von Frau Müller und soll Ihnen diesen Brief geben. / Im Moment hat die Firma besonders viele Aufträge.,I come on behalf of Ms. Müller and am supposed to give you this letter. / At the moment the company has a particularly large number of orders.,B1,noun,3,medium,,,,,standard,,,"business;work",masculine,Aufträge,Auftrags,false,false,,,,"im Auftrag von; einen Auftrag erteilen","Bestellung; Mandat; Kommando",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
90,word,auftreten,"perform publicly on stage; occur",to perform / to appear / to step up,Nächste Woche tritt in der Stadthalle eine berühmte Musikgruppe auf.,Next week a famous music band will perform in the city hall.,B1,verb,3,medium,,,,,standard,,,"culture;music",,,,,false,true,sein,tritt auf,trat auf,aufgetreten,intr,auf der Bühne auftreten,"erscheinen; darbieten",,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
91,word,Auftritt,appearance on stage or public platform,performance / appearance,Nach dem Auftritt feiern die Musiker.,After the performance the musicians celebrate.,B1,noun,3,medium,,,,,standard,,,"culture;music",masculine,-e,Auftritts,false,false,,,,einen Auftritt haben,"Darbietung; Vorstellung",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
92,word,aufwachen,stop sleeping,to wake up,Von dem Lärm bin ich aufgewacht.,I woke up because of the noise.,B1,verb,4,high,,,,,standard,,,"sleep;daily life",,,,,false,true,sein,wacht auf,wachte auf,aufgewacht,intr,plötzlich aufwachen,erwachen,einschlafen,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
93,word,aufwärts,in an upward direction / improving,upward / upwards / uphill,Sie müssen gute Schuhe anziehen. Der Weg geht immer aufwärts. / In letzter Zeit geht es wieder aufwärts mit der Wirtschaft.,You need to put on good shoes. The trail goes continuously uphill. / Lately things are looking up again for the economy.,B1,adverb,3,medium,,,,,standard,,,"directions;economy",adverb,,,,false,false,,,,aufwärts gehen,"bergauf; hinauf",abwärts,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
94,word,Augenblick,very short duration / specific moment,moment / instant,"Ich wollte gerade parken. In dem Augenblick ist ein Wagen aus der Ausfahrt gekommen. / Einen Augenblick, bitte! / Im Augenblick sind keine Plätze frei.","I was just about to park. At that moment a car came out of the driveway. / Just a moment; please! / At the moment there are no seats available.",B1,noun,4,high,,,,,standard,,,"time;courtesy",masculine,-e,Augenblicks,false,false,,,,"einen Augenblick bitte; im Augenblick","Moment; Sekunde",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
95,word,ausgebildet,trained or formally qualified,trained / qualified,Für diesen Beruf müssen Sie gut ausgebildet sein.,For this profession you must be well trained.,B1,adjective,3,medium,,,,,standard,,,"jobs;education",adjective,,,,false,false,,,,gut ausgebildet,"qualifiziert; geschult",ungelernt,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
96,word,ausdrucken,print text/files on paper,to print out,Kann ich das auf deinem Drucker ausdrucken?,Can I print this out on your printer?,B1,verb,3,medium,,,,,standard,,,"office;computer",,,,,false,true,haben,druckt aus,druckte aus,ausgedruckt,acc,ein Dokument ausdrucken,"printen; zu Papier bringen",löschen,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
97,word,Ausdruck,idiom / linguistic phrase,expression / term,Diesen Ausdruck habe ich noch nie gehört.,I have never heard this expression before.,B1,noun,3,medium,,,,,standard,,,"linguistics;language",masculine,Ausdrücke,Ausdrucks,false,false,,,,einen Ausdruck verwenden,"Redewendung; Begriff",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
98,word,Ausdruck,printed copy on paper,printout,Machen Sie doch bitte einen Ausdruck von der E-Mail.,Please make a printout of the email.,B1,noun,2,medium-low,,,,,standard,,,"office;computer",masculine,Ausdrucke,Ausdrucks,false,false,,,,einen Ausdruck machen,"Druckexemplar; Printout",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
99,word,auseinander,separated in distance or relation,apart / away from each other,Wir wohnen nicht weit auseinander.,We do not live far apart.,B1,adverb,3,medium,,,,,standard,,,"spatial;distance",adverb,,,,false,false,,,,nicht weit auseinander,"getrennt; voneinander entfernt",zusammen,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
100,word,Ausfahrt,vehicle exit from road/motorway,exit / driveway,"Hier ist eine Ausfahrt, da dürfen Sie nicht parken. / Wie weit ist es noch bis zur Ausfahrt Freiburg?","Here is a driveway; you must not park there. / How far is it still to the Freiburg exit?",B1,noun,3,medium,,,,,standard,,,"traffic;transit",feminine,-en,Ausfahrt,false,false,,,,die nächste Ausfahrt nehmen,"Autobahnausfahrt; Einfahrt",Einfahrt,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
101,word,ausfallen,be canceled / not take place,to be canceled / to drop out,Nächste Woche fällt der Kurs aus.,Next week the course is canceled.,B1,verb,3,medium,,,,,standard,,,"education;events",,,,,false,true,sein,fällt aus,fiel aus,ausgefallen,intr,der Unterricht fällt aus,"entfallen; storniert werden",stattfinden,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
102,word,Ausgabe,monetary spending / counter / book edition,expense / distribution desk / edition,Wie hoch sind Ihre Ausgaben in einem Monat? / Wo ist die Essensausgabe? / In welchem Buch hast du das gelesen? In welcher Ausgabe?,How high are your expenses in a month? / Where is the meal distribution counter? / In which book did you read that? In which edition?,B1,noun,4,high,,,,,standard,,,"finance;food;reading",feminine,-n,Ausgabe,false,false,,,,"Ausgaben haben; Essensausgabe","Kosten; Edition; Verteilung",Einnahme,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
103,word,Ballett,artistic theatrical dance,ballet,Meine Tochter möchte gern Ballett tanzen.,My daughter would like to dance ballet.,B1,noun,2,medium-low,,,,,standard,,,"art;dance",neuter,-e,Balletts,false,false,,,,Ballett tanzen,Tanztheater,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
104,word,Bancomat,cash dispensing machine (Swiss/Austrian),ATM / cash dispenser,Ich hole noch schnell Geld vom Bankomaten.,I will quickly withdraw some money from the ATM.,B1,noun,3,medium,,"CH; A",,standard,DACH: D=Geldautomat,"banking;money",masculine,-en,Bancomaten,false,false,,,,Geld am Bankomaten abheben,"Geldautomat; Bankomat",,,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
105,word,Bankomat,cash dispensing machine (Austrian/Swiss),ATM / cash dispenser,Ich hole noch schnell Geld vom Bankomaten.,I will quickly withdraw some money from the ATM.,B1,noun,3,medium,,"A; CH",,standard,DACH: D=Geldautomat,"banking;money",masculine,-en,Bankomaten,false,false,,,,Geld am Bankomaten abheben,"Geldautomat; Bancomat",,,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
106,word,Bankleitzahl,bank routing identification number,bank sorting code / bank code,Bitte geben Sie Ihre Bankleitzahl an.,Please state your bank code.,B1,noun,2,medium-low,,,,,standard,,,"banking;administrative",feminine,-en,Bankleitzahl,false,false,,,,Bankleitzahl angeben,"BLZ; Bankcode",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
107,word,Bankomat-Karte,debit card linked to checking account (Austrian),debit card / cash card,Sie können auch mit Bankomat-Karte zahlen.,You can also pay with debit card.,B1,noun,3,medium,,A,,standard,"DACH: D=EC-Karte; Girocard","banking;money",feminine,-n,Bankomat-Karte,false,false,,,,mit Bankomat-Karte zahlen,"EC-Karte; Debitkarte; Girocard",,,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
108,word,Bar,establishment serving drinks at counter,bar,Setzen wir uns doch an die Bar! / Ich treffe meine Freundin in der Hotelbar.,Let us sit at the bar! / I am meeting my girlfriend in the hotel bar.,B1,noun,3,medium,,,,,standard,,,"leisure;hospitality",feminine,-s,Bar,false,false,,,,an der Bar sitzen,"Kneipe; Lokal; Pub",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
109,word,Bargeld,physical coins and notes,cash,Ich habe kein Bargeld mehr.,I have no cash left.,B1,noun,3,medium,,,,,standard,,,"money;finances",neuter,-,Bargelds,false,false,,,,Bargeld abheben,Münzen und Scheine,Buchgeld,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
110,word,Bart,facial hair on chin and cheeks,beard,John trägt jetzt einen Bart.,John is now wearing a beard.,B1,noun,3,medium,,,,,standard,,,"body;appearance",masculine,Bärte,Bartes,false,false,,,,einen Bart tragen/rasieren,"Gesichtsbehaarung; Schnurrbart",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
111,word,Batterie,portable chemical electric energy cell,battery,Bringst du bitte Batterien für die Kamera mit?,Will you please bring batteries for the camera?,B1,noun,3,medium,,,,,standard,,,"technology;devices",feminine,-n,Batterie,false,false,,,,Batterien wechseln,"Akku; Zelle",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
112,word,Bau,erection process / completed structure,building / construction / structure,Ich wohne in einer Neubauwohnung. / Unser Haus ist ein Altbau.,I live in a newly built apartment. / Our house is an older building.,B1,noun,3,medium,,,,,standard,,,"construction;housing",masculine,Bauten,Baus,false,false,,,,"im Bau sein; Altbau; Neubau","Errichtung; Bauwerk; Gebäude",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
113,word,Bauer,person managing an agricultural enterprise,farmer,Wir kaufen unser Gemüse beim Bauern.,We buy our vegetables from the farmer.,B1,noun,3,medium,,,,,standard,,,"agriculture;food",masculine,-n,Bauern,false,false,,,,beim Bauern kaufen,"Landwirt; Ökonom",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
